email,first_name,last_name,role,school_name,school_type,domain,state,city,phone,status,notes,custom_data
info@goldencomfortairhvac.com,,,Owner/Manager,Golden Comfort AC & Heating Repair,Business,https://goldencomfortairhvac.com/,FL,Jacksonville,(904) 907-8742,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: info@goldencomfortairhvac.com | Verification: SMTP Handshake Success (250 OK)",['info@goldencomfortairhvac.com']
airnewsolutions@gmail.com,,,Owner/Manager,Air New Solutions,Business,https://www.airnewsolutions.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 967-4684,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: airnewsolutions@gmail.com | Verification: MX Records Found",['airnewsolutions@gmail.com']
info@ramsair.com,,,Owner/Manager,Rams Air Conditioning INC,Business,http://ramsair.com/,FL,Miami,(305) 861-7267,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@ramsair.com | Verification: MX Records Found",['info@ramsair.com']
,,,Owner/Manager,The AC Guys Contractors,Business,,FL,Miami,,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Miami HVAC Services,Business,,FL,Miami,(305) 320-2806,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Cool Connections Inc.,Business,http://www.coolconnectionsinc.com/,FL,Jacksonville,(904) 908-5252,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
user@domain.com,,,Owner/Manager,Harbor Air Conditioning,Business,https://harborairconditioningfl.com/,FL,Miami,(786) 309-3954,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: user@domain.com, admin@harborairconditioningfl.com | Verification: MX Records Found","['user@domain.com', 'admin@harborairconditioningfl.com']"
info@airflowconditioning.com,,,Owner/Manager,AirFlow Conditioning Services - Miami,Business,https://www.airflowconditioning.com/,FL,Miami,(305) 609-7675,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@airflowconditioning.com | Verification: MX Records Found",['info@airflowconditioning.com']
hvacsolutions@filterbuy.com,,,Owner/Manager,Filterbuy HVAC Solutions - Miami FL - Air Conditioning Service,Business,https://hvac.filterbuy.com/service-areas/florida/miami/,FL,Miami,(305) 306-5027,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: hvacsolutions@filterbuy.com | Verification: MX Records Found",['hvacsolutions@filterbuy.com']
info@affordableair.com,,,Owner/Manager,"Affordable Air & Heat, Inc.",Business,http://www.affordableair.com/,FL,Miami,(305) 712-2094,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@affordableair.com | Verification: MX Records Found",['info@affordableair.com']
,,,Owner/Manager,ARS / Rescue Rooter,Business,https://www.ars.com/tampa-bay?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,FL,St. Petersburg,(813) 626-4552,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Atelier HVAC Cooling Services,Business,,FL,St. Petersburg,(727) 625-4849,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,AAA AC Supplies inc (St Petersburg),Business,,FL,St. Petersburg,(727) 855-8888,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,St. Petersburg Heating & Air Conditioning,Business,,FL,St. Petersburg,(727) 629-8909,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
glacierbayhvac@gmail.com,,,Owner/Manager,Glacier Bay AC & Refrigeration,Business,http://www.glacierbayac.com/,FL,St. Petersburg,(727) 452-6809,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: glacierbayhvac@gmail.com",['glacierbayhvac@gmail.com']
service@ameritempac.com,,,Owner/Manager,"Ameri Temp Air Conditioning, Inc.",Business,https://www.ameritempac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 221-2255,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: service@ameritempac.com | Verification: MX Records Found",['service@ameritempac.com']
,,,Owner/Manager,P&S Sheet Metal Miami,Business,/aclk?sa=L&ai=DChsSEwjtn-DujOGSAxVPIEQIHfIlCqQYACICCAEQABoCZHo&co=1&ase=2&gclid=EAIaIQobChMI7Z_g7ozhkgMVTyBECB3yJQqkEBAYASAAEgI74PD_BwE&cid=CAAS0gHkaClXPNwzBGsinmMyAXlWgBPIMnhliN9G7a8mnsRJozj2szjiAkLpoDPCJWOBKbW5rWFyRpPE7bnl8SKfQCg9BKA4yvduyVcnthFwuGH_HL_36L8ucEx3JPNI-P-3N-Dq3FG2QETFU4lVFVmH6t9-jGqXiw1Wo4DS97Q4eGZXGocU4-QJPWENqEBuxRAVmUGT-04xg0ucVhEdI1Eqbb7Xz4uJsdp-QgkG7SEFQjKVNa6Y-IM5HTtNx83MPGoeeEUKYHRrH7FtUGuz3LLWD2PWHuE&cce=2&category=acrcp_v1_32&sig=AOD64_00oWKpl9-dCv56gFqrHCjA0dgUPg&adurl&q&ctype=99&nis=6,FL,Miami,(305) 593-7454,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
